year,round,driverId,lap,stop,duration
2022,15,max_verstappen,18,1,19.634
2022,15,ocon,18,1,19.455
2022,15,albon,21,1,19.325
2022,15,latifi,26,2,20.733
2022,15,ricciardo,27,2,19.567
2022,15,hamilton,29,1,19.046
2022,15,russell,31,1,19.359
2022,15,gasly,32,2,18.7
2022,15,mick_schumacher,33,2,21.814
2022,15,bottas,34,2,21.049
2022,15,kevin_magnussen,34,2,23.71
2022,15,vettel,35,2,19.156
2022,15,zhou,37,2,25.433
2022,15,stroll,38,2,20.214
2022,15,perez,40,2,18.738
2022,15,tsunoda,42,2,19.293
2022,15,albon,42,2,19.911
2022,15,sainz,43,2,19.493
2022,15,leclerc,45,2,19.084
2022,15,tsunoda,43,3,52.684
2022,15,norris,47,2,21.117
2022,15,alonso,47,2,21.501
2022,15,max_verstappen,48,2,19.61
2022,15,hamilton,48,2,19.164
2022,15,russell,48,2,20.742
2022,15,mick_schumacher,47,3,20.283
2022,15,kevin_magnussen,47,3,23.663
2022,15,ricciardo,47,3,19.718
2022,15,vettel,48,3,18.709
2022,15,latifi,54,3,20.051
2022,15,max_verstappen,56,3,19.655
2022,15,albon,55,3,20.508
2022,15,leclerc,56,3,19.576
2022,15,perez,56,3,19.25
2022,15,zhou,55,3,20.188
2022,15,ricciardo,55,4,20.295
2022,15,ocon,56,2,21.602
2022,15,stroll,56,3,19.141
2022,15,gasly,56,3,18.572
2022,15,hamilton,57,3,14.155
2022,15,latifi,55,4,14.459
2022,15,russell,57,3,21.363
2022,15,max_verstappen,57,4,14.113
2022,15,albon,56,4,14.114
2022,15,mick_schumacher,56,4,14.144
2022,15,vettel,56,4,14.349
2022,15,leclerc,57,4,14.008
2022,15,kevin_magnussen,56,4,14.175
2022,15,perez,57,4,14.113
2022,15,zhou,56,4,14.128
2022,15,sainz,57,3,21.164
2022,15,norris,57,3,21.264
2022,15,alonso,57,3,15.762
2022,15,ricciardo,56,5,14.493
2022,15,ocon,57,3,14.041
2022,15,stroll,57,4,14.118
2022,15,gasly,57,4,13.973
2022,16,perez,7,1,23.698
2022,16,leclerc,12,1,23.531
2022,16,latifi,15,1,26.782
2022,16,gasly,18,1,25.376
2022,16,zhou,18,1,25.366
2022,16,stroll,18,1,24.254
2022,16,ricciardo,19,1,25.164
2022,16,de_vries,19,1,24.628
2022,16,ocon,19,1,24.336
2022,16,tsunoda,19,1,24.009
2022,16,russell,23,1,25.075
2022,16,kevin_magnussen,24,1,30.164
2022,16,max_verstappen,25,1,23.791
2022,16,sainz,30,1,23.728
2022,16,leclerc,33,2,23.904
2022,16,hamilton,33,1,24.282
2022,16,mick_schumacher,33,1,24.817
2022,16,norris,35,1,26.714
2022,16,bottas,35,1,24.758
2022,16,perez,42,2,23.299
2022,16,russell,47,2,24.114
2022,16,kevin_magnussen,46,2,24.846
2022,16,sainz,47,2,24.525
2022,16,norris,47,2,24.784
2022,16,max_verstappen,48,2,24.091
2022,16,tsunoda,47,2,23.904
2022,16,leclerc,48,3,23.719
2022,16,latifi,47,2,24.263
2022,17,kevin_magnussen,7,1,39.247
2022,17,russell,21,1,30.378
2022,17,gasly,33,1,29.867
2022,17,tsunoda,33,1,31.293
2022,17,bottas,33,1,32.167
2022,17,kevin_magnussen,33,2,32.603
2022,17,leclerc,34,1,32.058
2022,17,hamilton,34,1,41.019
2022,17,vettel,34,1,29.704
2022,17,mick_schumacher,34,1,31.201
2022,17,perez,35,1,29.55
2022,17,sainz,35,1,30.603
2022,17,max_verstappen,35,1,29.407
2022,17,stroll,35,1,29.863
2022,17,russell,35,2,29.713
2022,17,norris,36,1,30.528
2022,17,ricciardo,36,1,30.946
2022,17,max_verstappen,40,2,29.775
2022,17,mick_schumacher,41,2,34.722
2022,17,russell,41,3,33.211
2022,17,russell,51,4,29.893
2022,18,gasly,1,1,41.319
2022,18,max_verstappen,2,1,6:27.399
2022,18,leclerc,2,1,6:29.973
2022,18,perez,2,1,6:32.517
2022,18,ocon,2,1,6:33.601
2022,18,hamilton,2,1,6:36.504
2022,18,alonso,2,1,6:36.837
2022,18,russell,2,1,6:41.057
2022,18,ricciardo,2,1,6:41.749
2022,18,tsunoda,2,1,6:42.478
2022,18,mick_schumacher,2,1,6:40.857
2022,18,stroll,2,1,6:40.463
2022,18,kevin_magnussen,2,1,6:42.029
2022,18,norris,2,1,6:46.256
2022,18,bottas,2,1,6:47.553
2022,18,latifi,2,1,6:47.673
2022,18,vettel,2,1,6:49.647
2022,18,zhou,2,1,6:50.005
2022,18,gasly,2,2,6:49.011
2022,18,latifi,5,2,24.785
2022,18,vettel,5,2,24.218
2022,18,norris,6,2,24.595
2022,18,bottas,6,2,24.869
2022,18,max_verstappen,7,2,24.308
2022,18,leclerc,7,2,25.899
2022,18,perez,7,2,25.322
2022,18,ocon,7,2,25.172
2022,18,hamilton,7,2,25.059
2022,18,russell,7,2,28.728
2022,18,tsunoda,7,2,24.439
2022,18,kevin_magnussen,7,2,25.594
2022,18,stroll,7,2,24.005
2022,18,gasly,7,3,24.966
2022,18,alonso,8,2,24.106
2022,18,ricciardo,8,2,25.377
2022,18,zhou,9,2,24.563
2022,18,mick_schumacher,11,2,24.608
2022,18,zhou,18,3,24.266
2022,18,stroll,19,3,23.870
2022,18,gasly,19,4,23.966
2022,18,tsunoda,20,3,23.756
2022,18,alonso,22,3,24.123
2022,19,latifi,5,1,25.321
2022,19,albon,9,1,24.624
2022,19,zhou,9,1,27.326
2022,19,bottas,10,1,25.013
2022,19,tsunoda,10,1,23.688
2022,19,ricciardo,10,1,26.206
2022,19,gasly,11,1,23.67
2022,19,hamilton,12,1,24.362
2022,19,max_verstappen,13,1,23.866
2022,19,russell,13,1,30.038
2022,19,perez,14,1,23.403
2022,19,norris,14,1,24.026
2022,19,stroll,15,1,25.417
2022,19,leclerc,18,1,24.314
2022,19,vettel,18,1,24.307
2022,19,alonso,18,1,23.87
2022,19,ocon,18,1,24.816
2022,19,mick_schumacher,18,1,25.209
2022,19,kevin_magnussen,18,1,29.039
2022,19,albon,18,2,24.311
2022,19,latifi,18,2,24.195
2022,19,alonso,22,2,39.707
2022,19,zhou,23,2,25.015
2022,19,gasly,32,2,28.918
2022,19,tsunoda,33,2,23.241
2022,19,mick_schumacher,33,2,24.651
2022,19,hamilton,34,2,24.135
2022,19,norris,34,2,23.702
2022,19,max_verstappen,35,2,32.254
2022,19,leclerc,35,2,23.755
2022,19,ricciardo,35,2,24.436
2022,19,russell,36,2,24.509
2022,19,perez,38,2,24.801
2022,19,vettel,41,2,38.157
2022,19,ocon,45,2,24.711
2022,19,russell,54,3,23.947
2022,20,stroll,17,1,23.509
2022,20,perez,23,1,24.892
2022,20,latifi,23,1,23.826
2022,20,mick_schumacher,24,1,23.679
2022,20,max_verstappen,25,1,22.487
2022,20,leclerc,28,1,22.193
2022,20,hamilton,29,1,23.194
2022,20,sainz,29,1,23.469
2022,20,tsunoda,29,1,22.468
2022,20,norris,31,1,22.585
2022,20,ocon,33,1,22.343
2022,20,russell,34,1,22.795
2022,20,vettel,38,1,22.534
2022,20,albon,38,1,23.182
2022,20,kevin_magnussen,38,1,23.722
2022,20,bottas,39,1,23.863
2022,20,alonso,40,1,23.159
2022,20,gasly,40,1,29.168
2022,20,stroll,40,2,23.119
2022,20,ricciardo,44,1,22.28
2022,20,zhou,45,1,24.218
2022,20,latifi,52,2,24.039
2022,20,russell,69,2,23.118
2022,21,albon,4,1,24.361
2022,21,max_verstappen,7,1,30.942
2022,21,leclerc,7,1,30.08
2022,21,alonso,14,1,23.478
2022,21,zhou,16,1,24.332
2022,21,sainz,17,1,25.206
2022,21,gasly,19,1,23.46
2022,21,tsunoda,20,1,23.287
2022,21,latifi,20,1,28.807
2022,21,leclerc,21,2,23.172
2022,21,perez,23,1,22.869
2022,21,max_verstappen,23,2,31.682
2022,21,russell,24,1,23.521
2022,21,norris,24,1,29.338
2022,21,bottas,24,1,23.908
2022,21,ocon,24,1,23.868
2022,21,mick_schumacher,24,1,24.487
2022,21,albon,25,2,23.352
2022,21,vettel,26,1,24.248
2022,21,hamilton,29,1,24.081
2022,21,stroll,29,1,23.469
2022,21,latifi,32,2,24.292
2022,21,alonso,35,2,28.855
2022,21,gasly,35,2,23.328
2022,21,sainz,36,2,23.483
2022,21,zhou,37,2,25.111
2022,21,tsunoda,40,2,23.645
2022,21,leclerc,44,3,23.124
2022,21,bottas,45,2,24.616
2022,21,vettel,45,2,24.028
2022,21,norris,45,2,24.669
2022,21,mick_schumacher,46,2,25.156
2022,21,perez,47,2,23.152
2022,21,ocon,47,2,24.445
2022,21,albon,47,3,23.322
2022,21,hamilton,48,2,23.415
2022,21,max_verstappen,48,3,24.102
2022,21,stroll,48,2,23.764
2022,21,russell,49,2,23.48
2022,21,alonso,52,3,23.79
2022,21,gasly,52,3,23.009
2022,21,sainz,53,3,23.816
2022,21,latifi,52,3,23.64
2022,21,tsunoda,54,3,23.635
2022,22,albon,12,1,21.793
2022,22,stroll,13,1,21.814
2022,22,ocon,14,1,21.895
2022,22,tsunoda,14,1,21.591
2022,22,mick_schumacher,14,1,22.276
2022,22,gasly,14,1,21.855
2022,22,perez,15,1,21.36
2022,22,russell,15,1,24.243
2022,22,norris,15,1,22.234
2022,22,zhou,15,1,22.435
2022,22,latifi,15,1,22.423
2022,22,sainz,17,1,21.93
2022,22,hamilton,18,1,21.27
2022,22,alonso,19,1,21.74
2022,22,ricciardo,19,1,21.893
2022,22,max_verstappen,20,1,22.735
2022,22,leclerc,21,1,22.21
2022,22,vettel,25,1,23.186
2022,22,kevin_magnussen,28,1,22.387
2022,22,bottas,30,1,22.573
2022,22,perez,33,2,21.367
2022,22,mick_schumacher,34,2,23.53
2022,22,albon,35,2,21.798
2022,22,tsunoda,38,2,22.262
2022,22,sainz,39,2,21.575
2022,22,russell,39,2,27.931
2022,22,latifi,38,2,25.174
2022,22,stroll,40,2,21.802
2022,22,ocon,41,2,21.734
2022,22,norris,42,2,21.559
2022,22,zhou,44,2,23.159
2023,1,gasly,9,1,25.885
2023,1,norris,10,1,32.766
2023,1,tsunoda,10,1,25.267
2023,1,bottas,11,1,25.399
2023,1,albon,11,1,25.054
2023,1,de_vries,11,1,25.018
2023,1,hulkenberg,11,1,26.075
2023,1,hamilton,12,1,24.682
2023,1,ocon,12,1,24.966
2023,1,sargeant,12,1,25.6
2023,1,zhou,12,1,25.787
2023,1,leclerc,13,1,24.345
2023,1,sainz,13,1,24.5
2023,1,russell,13,1,27.062
2023,1,max_verstappen,14,1,24.289
2023,1,alonso,14,1,25.8
2023,1,stroll,15,1,25.449
2023,1,kevin_magnussen,15,1,25.439
2023,1,ocon,15,2,41.462
2023,1,perez,17,1,24.264
2023,1,norris,17,2,33.661
2023,1,gasly,25,2,24.879
2023,1,albon,26,2,24.92
2023,1,tsunoda,26,2,24.372
2023,1,hulkenberg,26,2,37.769
2023,1,de_vries,27,2,25.234
2023,1,norris,27,3,33.467
2023,1,bottas,29,2,25.643
2023,1,kevin_magnussen,29,2,25.344
2023,1,hamilton,30,2,24.69
2023,1,stroll,30,2,24.639
2023,1,sargeant,30,2,25.67
2023,1,sainz,31,2,24.227
2023,1,russell,31,2,24.406
2023,1,zhou,32,2,25.282
2023,1,ocon,32,3,44.518
2023,1,leclerc,33,2,24.644
2023,1,perez,34,2,25.091
2023,1,alonso,34,2,24.869
2023,1,max_verstappen,36,2,24.91
2023,1,norris,37,4,33.236
2023,1,albon,40,3,24.458
2023,1,gasly,40,3,24.736
2023,1,tsunoda,40,3,25.818
2023,1,sargeant,40,3,25.047
2023,1,kevin_magnussen,40,3,25.125
2023,1,hulkenberg,40,3,27.08
2023,1,norris,47,5,30.71
2023,1,zhou,54,3,30.167
2023,1,norris,54,6,31.494
2023,2,piastri,1,1,31.534
2023,2,norris,2,1,29.444
2023,2,kevin_magnussen,8,1,20.87
2023,2,bottas,9,1,21.505
2023,2,zhou,11,1,21.703
2023,2,hulkenberg,11,1,21.567
2023,2,stroll,13,1,21.15
2023,2,gasly,14,1,20.719
2023,2,sainz,15,1,20.76
2023,2,leclerc,16,1,20.026
2023,2,ocon,16,1,20.762
2023,2,tsunoda,17,1,21.414
2023,2,albon,17,1,21.397
2023,2,de_vries,17,1,21.116
2023,2,bottas,17,2,22.191
2023,2,perez,18,1,20.715
2023,2,alonso,18,1,26.879
2023,2,russell,18,1,20.828
2023,2,max_verstappen,18,1,20.824
2023,2,hamilton,18,1,21.102
2023,2,sargeant,18,1,21.064
2023,2,zhou,18,2,21.282
2023,2,norris,19,2,21.352
2023,2,bottas,35,3,21.808
2023,3,ocon,1,1,18.056
2023,3,zhou,1,1,18.951
2023,3,sargeant,1,1,18.382
2023,3,perez,1,1,17.657
2023,3,bottas,1,1,21.659
2023,3,sargeant,2,2,19.158
2023,3,perez,2,2,17.814
2023,3,russell,7,1,19.146
2023,3,sainz,7,1,18.319
2023,3,kevin_magnussen,7,1,20.789
2023,3,hamilton,8,1,15:25.181
2023,3,max_verstappen,8,1,15:25.112
2023,3,alonso,8,1,15:26.940
2023,3,stroll,8,1,15:27.222
2023,3,gasly,8,1,15:26.996
2023,3,hulkenberg,8,1,15:26.326
2023,3,russell,8,2,15:30.824
2023,3,tsunoda,8,1,15:31.820
2023,3,norris,8,1,15:34.763
2023,3,piastri,8,1,15:34.541
2023,3,sainz,8,2,15:37.024
2023,3,de_vries,8,1,15:37.874
2023,3,ocon,8,2,15:37.929
2023,3,perez,8,3,15:37.512
2023,3,zhou,8,2,15:37.849
2023,3,bottas,8,2,15:37.594
2023,3,sargeant,8,3,15:38.017
2023,3,kevin_magnussen,8,2,15:40.228
2023,3,sargeant,36,4,19.018
2023,3,de_vries,45,2,18.080
2023,3,bottas,53,3,19.825
2023,3,piastri,54,2,19.442
2023,3,zhou,54,3,21.881
2023,3,tsunoda,54,2,18.258
2023,3,max_verstappen,55,2,14:27.756
2023,3,hamilton,55,2,14:31.670
2023,3,alonso,55,2,14:34.306
2023,3,bottas,54,4,12:19.342
2023,3,sainz,55,3,14:34.924
2023,3,gasly,55,2,14:35.210
2023,3,stroll,55,2,14:35.053
2023,3,perez,55,4,14:36.462
2023,3,sargeant,54,5,12:12.022
2023,3,norris,55,2,14:41.064
2023,3,hulkenberg,55,2,14:40.712
2023,3,de_vries,54,3,12:06.783
2023,3,ocon,55,3,14:39.804
2023,3,piastri,55,3,14:24.653
2023,3,zhou,55,4,14:01.565
2023,3,tsunoda,55,3,14:01.820
2023,3,bottas,55,5,1:16.634
2023,3,sargeant,55,6,1:14.200
2023,3,de_vries,55,4,1:13.234
2023,3,max_verstappen,57,3,30:56.502
2023,3,hamilton,57,3,30:59.435
2023,3,sainz,57,4,31:01.554
2023,3,hulkenberg,57,3,31:09.055
2023,3,tsunoda,57,4,31:11.209
2023,3,norris,57,3,31:04.087
2023,3,piastri,57,4,31:06.226
2023,3,zhou,57,5,31:04.998
2023,3,bottas,57,6,31:07.182
2023,3,perez,57,5,30:53.568
2023,3,alonso,57,3,30:45.073
2023,3,stroll,57,3,30:45.925
2023,4,gasly,5,1,20.235
2023,4,bottas,6,1,20.967
2023,4,albon,7,1,21.103
2023,4,tsunoda,8,1,20.497
2023,4,piastri,8,1,20.902
2023,4,sargeant,8,1,21.015
2023,4,hamilton,9,1,20.324
2023,4,norris,9,1,20.346
2023,4,max_verstappen,10,1,20.707
2023,4,kevin_magnussen,10,1,30.951
2023,4,perez,11,1,20.389
2023,4,leclerc,11,1,21.126
2023,4,sainz,11,1,21.97
2023,4,alonso,11,1,23.148
2023,4,stroll,11,1,23.161
2023,4,russell,11,1,20.459
2023,4,zhou,11,1,22.247
2023,4,bottas,12,2,22.354
2023,4,gasly,23,2,21.169
2023,4,bottas,34,3,21.012
2023,4,russell,49,2,21.389
2023,4,hulkenberg,49,1,24.748
2023,4,ocon,50,1,20.367
2023,5,sargeant,2,1,48.938
2023,5,norris,4,1,24.09
2023,5,piastri,5,1,22.205
2023,5,kevin_magnussen,14,1,22.616
2023,5,gasly,15,1,22.417
2023,5,bottas,15,1,23.158
2023,5,de_vries,15,1,23.487
2023,5,russell,17,1,22.335
2023,5,leclerc,17,1,22.068
2023,5,sainz,18,1,22.278
2023,5,perez,20,1,21.884
2023,5,albon,22,1,22.482
2023,5,alonso,24,1,22.631
2023,5,zhou,31,1,22.796
2023,5,hulkenberg,33,1,23.12
2023,5,tsunoda,36,1,22.39
2023,5,hamilton,37,1,22.15
2023,5,ocon,39,1,21.942
2023,5,stroll,42,1,22.651
2023,5,max_verstappen,45,1,22.688
2023,6,hulkenberg,1,1,32.494
2023,6,zhou,1,1,26.141
2023,6,perez,1,1,24.887
2023,6,albon,18,1,24.29
2023,6,sargeant,20,1,24.376
2023,6,sargeant,23,2,27.774
2023,6,hamilton,31,1,24.594
2023,6,ocon,32,1,25.833
2023,6,sainz,33,1,24.252
2023,6,perez,34,2,32.749
2023,6,leclerc,44,1,24.192
2023,6,gasly,47,1,23.902
2023,6,norris,50,1,24.663
2023,6,bottas,51,1,30.395
2023,6,stroll,51,1,24.656
2023,6,zhou,52,2,25.26
2023,6,albon,52,2,26.99
2023,6,tsunoda,53,1,33.706
2023,6,sargeant,52,3,25.946
2023,6,alonso,54,1,24.414
2023,6,de_vries,53,1,24.539
2023,6,russell,54,1,30.98
2023,6,ocon,54,2,24.707
2023,6,hamilton,54,2,26.685
2023,6,gasly,54,2,29.949
2023,6,perez,53,3,24.217
2023,6,max_verstappen,55,1,24.798
2023,6,piastri,54,1,25.851
2023,6,norris,54,2,33.428
2023,6,alonso,55,2,25.916
2023,6,hulkenberg,54,2,34.725
2023,6,leclerc,55,2,25.713
2023,6,sainz,55,2,29.3
2023,6,kevin_magnussen,56,1,51.052
2023,6,perez,57,4,29.337
2023,6,hulkenberg,59,3,25.672
2023,6,perez,70,5,25.466
2023,7,norris,1,1,37.736
2023,7,bottas,5,1,23.691
2023,7,hulkenberg,8,1,22.298
2023,7,zhou,9,1,23.43
2023,7,de_vries,9,1,22.522
2023,7,tsunoda,10,1,22.176
2023,7,kevin_magnussen,10,1,22.124
2023,7,ocon,13,1,22.112
2023,7,stroll,14,1,22.355
2023,7,sainz,15,1,22.321
2023,7,leclerc,16,1,21.778
2023,7,albon,16,1,23.319
2023,7,piastri,17,1,22.37
2023,7,sargeant,17,1,22.583
2023,7,alonso,19,1,22.558
2023,7,gasly,19,1,23.388
2023,7,norris,22,2,22.85
2023,7,hamilton,24,1,22.575
2023,7,kevin_magnussen,24,2,24.8
2023,7,russell,25,1,22.275
2023,7,max_verstappen,26,1,22.241
2023,7,hulkenberg,26,2,23.257
2023,7,perez,27,1,21.775
2023,7,stroll,34,2,23.371
2023,7,tsunoda,34,2,22.009
2023,7,ocon,35,2,24.11
2023,7,zhou,36,2,22.889
2023,7,sargeant,36,2,23.827
2023,7,albon,37,2,23.449
2023,7,de_vries,38,2,21.976
2023,7,piastri,39,2,22.862
2023,7,gasly,39,2,23.61
2023,7,bottas,39,2,24.097
2023,7,sainz,41,2,22.375
2023,7,leclerc,41,2,23.003
2023,7,kevin_magnussen,42,3,22.291
2023,7,hulkenberg,43,3,24.484
2023,7,alonso,44,2,22.896
2023,7,russell,45,2,22.054
2023,7,hamilton,50,2,22.731
2023,7,perez,50,2,21.537
2023,7,norris,50,3,22.062
2023,7,max_verstappen,52,2,22.357
2023,8,tsunoda,1,1,23.646
2023,8,gasly,10,1,27.515
2023,8,hulkenberg,11,1,24.880
2023,8,stroll,11,1,23.711
2023,8,de_vries,11,1,24.960
2023,8,max_verstappen,12,1,23.644
2023,8,hamilton,12,1,24.339
2023,8,alonso,12,1,24.031
2023,8,ocon,12,1,24.402
2023,8,piastri,12,1,24.828
2023,8,norris,12,1,25.862
2023,8,albon,12,1,25.064
2023,8,zhou,12,1,24.161
2023,8,russell,12,1,1:28.943
2023,8,stroll,27,2,23.839
2023,8,hulkenberg,31,2,24.200
2023,8,zhou,32,2,27.509
2023,8,gasly,33,2,24.117
2023,8,tsunoda,34,2,27.523
2023,8,norris,35,2,23.570
2023,8,kevin_magnussen,35,1,24.909
2023,8,ocon,36,2,23.698
2023,8,bottas,36,1,24.038
2023,8,perez,37,1,23.281
2023,8,piastri,37,2,23.436
2023,8,sainz,38,1,24.133
2023,8,leclerc,39,1,24.343
2023,8,hamilton,40,2,23.749
2023,8,alonso,41,2,23.928
2023,8,max_verstappen,42,2,23.910
2023,8,de_vries,50,2,23.786
2023,8,kevin_magnussen,53,2,24.515
2023,8,perez,68,2,23.218
2023,9,kevin_magnussen,1,1,26.587
2023,9,tsunoda,1,1,29.691
2023,9,max_verstappen,2,1,16.369
2023,9,leclerc,2,1,16.393
2023,9,sainz,2,1,16.38
2023,9,hamilton,2,1,16.415
2023,9,norris,2,1,18.076
2023,9,alonso,2,1,16.6
2023,9,hulkenberg,2,1,16.778
2023,9,stroll,2,1,16.646
2023,9,gasly,2,1,16.38
2023,9,albon,2,1,16.737
2023,9,russell,2,1,17.946
2023,9,ocon,2,1,18.143
2023,9,perez,2,1,17.428
2023,9,zhou,2,1,17.467
2023,9,piastri,2,1,17.324
2023,9,sargeant,2,1,17.337
2023,9,bottas,2,1,17.13
2023,9,de_vries,2,1,17.033
2023,9,kevin_magnussen,2,2,25.654
2023,9,tsunoda,2,2,16.246
2023,9,zhou,8,2,24.374
2023,9,hulkenberg,11,2,21.891
2023,9,de_vries,12,2,21.333
2023,9,hamilton,14,2,21.993
2023,9,norris,14,2,21.29
2023,9,gasly,14,2,21.814
2023,9,albon,14,2,21.562
2023,9,russell,14,2,22.262
2023,9,ocon,14,2,22.028
2023,9,piastri,14,2,22.467
2023,9,sargeant,14,2,23.194
2023,9,leclerc,15,2,23.425
2023,9,sainz,15,2,26.283
2023,9,alonso,15,2,22.371
2023,9,stroll,15,2,24.332
2023,9,bottas,21,2,31.785
2023,9,piastri,22,3,29.912
2023,9,tsunoda,23,3,27.286
2023,9,max_verstappen,24,2,21.365
2023,9,perez,25,2,21.655
2023,9,kevin_magnussen,34,3,22.25
2023,9,stroll,36,3,22.05
2023,9,de_vries,37,3,21.074
2023,9,zhou,38,3,21.91
2023,9,ocon,40,3,30.427
2023,9,bottas,40,3,21.975
2023,9,norris,41,3,22.088
2023,9,russell,41,3,21.702
2023,9,albon,41,3,27.683
2023,9,piastri,41,4,22.313
2023,9,hamilton,42,3,27.724
2023,9,sargeant,43,3,21.543
2023,9,tsunoda,43,4,21.392
2023,9,alonso,44,3,21.993
2023,9,gasly,44,3,27.804
2023,9,sainz,45,3,28.583
2023,9,leclerc,47,3,21.47
2023,9,max_verstappen,49,3,21.641
2023,9,perez,50,3,21.267
2023,9,stroll,54,4,21.837
2023,9,max_verstappen,69,4,21.328
2023,10,hulkenberg,7,1,41.972
2023,10,tsunoda,14,1,28.353
2023,10,leclerc,18,1,28.244
2023,10,zhou,24,1,29.177
2023,10,sainz,26,1,28.869
2023,10,de_vries,27,1,28.242
2023,10,russell,28,1,29.455
2023,10,perez,28,1,28.06
2023,10,piastri,29,1,28.655
2023,10,sargeant,29,1,28.847
2023,10,gasly,31,1,28.458
2023,10,stroll,31,1,28.561
2023,10,albon,32,1,29.634
2023,10,leclerc,32,2,28.805
2023,10,bottas,32,1,29.662
2023,10,tsunoda,32,2,28.603
2023,10,de_vries,32,2,28.413
2023,10,hulkenberg,32,2,30.003
2023,10,max_verstappen,33,1,29.056
2023,10,norris,33,1,28.438
2023,10,hamilton,33,1,29.169
2023,10,alonso,33,1,28.679
2023,10,zhou,33,2,28.709
2023,10,zhou,36,3,34.374
2023,11,albon,8,1,22.076
2023,11,stroll,9,1,21.91
2023,11,tsunoda,9,1,26.17
2023,11,bottas,9,1,22.114
2023,11,zhou,10,1,29.211
2023,11,sargeant,13,1,24.001
2023,11,kevin_magnussen,14,1,22.753
2023,11,sainz,15,1,21.402
2023,11,hamilton,16,1,21.974
2023,11,hulkenberg,16,1,22.922
2023,11,norris,17,1,21.541
2023,11,leclerc,17,1,28.404
2023,11,piastri,18,1,21.171
2023,11,ricciardo,18,1,21.958
2023,11,alonso,20,1,22.916
2023,11,max_verstappen,23,1,21.407
2023,11,perez,24,1,21.862
2023,11,russell,28,1,21.886
2023,11,ricciardo,29,2,22.203
2023,11,albon,31,2,21.762
2023,11,stroll,34,2,22.403
2023,11,sargeant,34,2,22.197
2023,11,hulkenberg,38,2,21.955
2023,11,zhou,38,2,22.853
2023,11,bottas,40,2,23.242
2023,11,kevin_magnussen,41,2,22.152
2023,11,piastri,42,2,22.03
2023,11,perez,42,2,20.88
2023,11,leclerc,43,2,21.452
2023,11,alonso,43,2,24.152
2023,11,norris,44,2,21.43
2023,11,sainz,44,2,22.051
2023,11,tsunoda,44,2,21.181
2023,11,russell,46,2,21.675
2023,11,hamilton,49,2,21.728
2023,11,max_verstappen,51,2,21.68
2023,12,norris,5,1,25.012
2023,12,kevin_magnussen,5,1,23.638
2023,12,ricciardo,5,1,22.843
2023,12,ocon,6,1,23.085
2023,12,bottas,6,1,23.362
2023,12,albon,7,1,25.015
2023,12,sainz,7,1,23.303
2023,12,zhou,7,1,24.449
2023,12,sargeant,8,1,23.57
2023,12,tsunoda,9,1,22.61
2023,12,alonso,10,1,23.085
2023,12,hamilton,12,1,23.09
2023,12,hulkenberg,12,1,24.571
2023,12,perez,13,1,23.684
2023,12,leclerc,13,1,23.224
2023,12,max_verstappen,14,1,22.887
2023,12,norris,17,2,23.744
2023,12,stroll,20,1,25.397
2023,12,russell,22,1,23.837
2023,12,ricciardo,22,2,23.29
2023,12,gasly,23,1,25.664
2023,12,albon,23,2,23.596
2023,12,tsunoda,24,2,22.737
2023,12,bottas,24,2,23.786
2023,12,hulkenberg,24,2,25.238
2023,12,sargeant,24,2,23.938
2023,12,ocon,25,2,23.339
2023,12,kevin_magnussen,25,2,23.572
2023,12,zhou,25,2,24.045
2023,12,hamilton,27,2,23.023
2023,12,leclerc,28,2,23.148
2023,12,perez,29,2,22.71
2023,12,alonso,29,2,23.798
2023,12,max_verstappen,30,2,23.012
2023,12,albon,33,3,23.529
2023,12,sargeant,34,3,23.109
2023,12,hamilton,42,3,23.156
2023,13,perez,1,1,22.666
2023,13,leclerc,1,1,32.686
2023,13,gasly,1,1,28.469
2023,13,zhou,1,1,23.088
2023,13,tsunoda,1,1,32.321
2023,13,lawson,1,1,42.641
2023,13,kevin_magnussen,1,1,31.341
2023,13,max_verstappen,2,1,20.379
2023,13,alonso,2,1,20.647
2023,13,sainz,2,1,20.973
2023,13,ocon,2,1,22.534
2023,13,norris,3,1,20.170
2023,13,hamilton,3,1,20.266
2023,13,russell,4,1,21.201
2023,13,stroll,4,1,20.036
2023,13,kevin_magnussen,9,2,20.137
2023,13,hamilton,9,2,19.970
2023,13,stroll,9,2,20.208
2023,13,zhou,10,2,20.231
2023,13,alonso,10,2,20.109
2023,13,sainz,10,2,19.511
2023,13,tsunoda,10,2,18.904
2023,13,ocon,10,2,19.795
2023,13,norris,10,2,20.395
2023,13,lawson,10,2,30.836
2023,13,russell,10,2,20.148
2023,13,max_verstappen,11,2,19.289
2023,13,gasly,11,2,19.518
2023,13,leclerc,11,2,27.202
2023,13,perez,12,2,19.460
2023,13,piastri,15,1,18.979
2023,13,bottas,16,1,20.187
2023,13,hulkenberg,16,1,20.438
2023,13,russell,16,3,19.607
2023,13,stroll,16,3,19.653
2023,13,lawson,17,3,19.600
2023,13,stroll,34,4,19.923
2023,13,kevin_magnussen,35,3,20.510
2023,13,zhou,37,3,20.469
2023,13,sainz,41,3,19.398
2023,13,norris,42,3,18.878
2023,13,ocon,43,3,19.024
2023,13,albon,44,1,19.667
2023,13,perez,45,3,18.789
2023,13,hamilton,45,3,19.327
2023,13,gasly,46,3,25.404
2023,13,piastri,46,2,19.120
